ID,Reporting_Year,NPRI_ID,Facility_Name,Company_Name,Province,CAS_Number,Substance_Name,Group,Category,Quantity,Units
1103,2002,409,HUSKY OIL LLOYDMINSTER UPGRADER,HUSKY OIL OPERATIONS,Saskatchewan,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Other Non-Point,547,tonnes
1104,2002,422,MANUFACTURING FACILITY,ICYNENE INC.,ON,101-68-8,Methylenebis(phenylisocyanate),Total All Media<1t,All Media,0,tonnes
1105,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,108-88-3,Toluene,Releases to Air,Stack / Point,6.971,tonnes
1106,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,108-88-3,Toluene,Releases to Air,Fugitive,51.674,tonnes
1107,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,28.391,tonnes
1108,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,7664-93-9,Sulphuric acid,Total All Media<1t,All Media,0,tonnes
1109,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,78-93-3,Methyl ethyl ketone,Releases to Air,Fugitive,76.4,tonnes
1110,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,NA - M09,PM10 - Particulate Matter <= 10 Microns,Total All Media<1t,All Media,0.842,tonnes
1111,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Total All Media<1t,All Media,0.842,tonnes
1112,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,6.971,tonnes
1113,2002,423,AGINCOURT PLANT,"THE INTERNATIONAL GROUP INC,.",ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,133.131,tonnes
1114,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,107-21-1,Ethylene glycol,Total All Media<1t,All Media,0.898,tonnes
1115,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,108-88-3,Toluene,Releases to Air,Stack / Point,0.407,tonnes
1116,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,108-88-3,Toluene,Releases to Air,Fugitive,2.02,tonnes
1117,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,108-88-3,Toluene,Releases to Land,Spills,0.002,tonnes
1118,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Air,Fugitive,16.071,tonnes
1119,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Land,Spills,0.007,tonnes
1120,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-82-7,Cyclohexane,Releases to Air,Fugitive,1.932,tonnes
1121,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-82-7,Cyclohexane,Releases to Land,Spills,0.001,tonnes
1122,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,2432.428,tonnes
1123,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Air,Stack / Point,0.331,tonnes
1124,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Air,Fugitive,2.195,tonnes
1125,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Land,Spills,0.002,tonnes
1126,2002,424,BONNIE GLEN GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,221.795,tonnes
1127,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,100-41-4,Ethylbenzene,Total All Media<1t,All Media,0.442,tonnes
1128,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,108-88-3,Toluene,Total All Media<1t,All Media,0.578,tonnes
1129,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,110-54-3,n-Hexane,Releases to Air,Storage / Handling,1.713,tonnes
1130,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,110-54-3,n-Hexane,Releases to Air,Fugitive,2.497,tonnes
1131,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,110-82-7,Cyclohexane,Total All Media<1t,All Media,0.979,tonnes
1132,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,29.8,tonnes
1133,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.213,tonnes
1134,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,39.2,tonnes
1135,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,67-56-1,Methanol,Releases to Air,Fugitive,1.302,tonnes
1136,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,71-43-2,Benzene,Total All Media<1t,All Media,0.575,tonnes
1137,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,9/5/7446,Sulphur dioxide,Releases to Air,Stack / Point,226.5,tonnes
1138,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,75-15-0,Carbon disulphide,Total All Media<1t,All Media,0.9,tonnes
1139,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,6/4/7783,Hydrogen sulphide,Releases to Air,Stack / Point,0.87,tonnes
1140,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,6/4/7783,Hydrogen sulphide,Releases to Air,Fugitive,4.745,tonnes
1141,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Stack / Point,6.5,tonnes
1142,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Stack / Point,6.5,tonnes
1143,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,3.8,tonnes
1144,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Storage / Handling,20.296,tonnes
1145,2002,536,WEMBLEY GAS PLANT,CONOCOPHILLPS CANADA LTD.,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,138.51,tonnes
1146,2002,538,CROWN CORK & SEAL CANADA INC. - PLT.245,CROWN CORK & SEAL CANADA INC.,ON,111-76-2,2-Butoxyethanol,Releases to Air,Stack / Point,59.62,tonnes
1147,2002,538,CROWN CORK & SEAL CANADA INC. - PLT.245,CROWN CORK & SEAL CANADA INC.,ON,111-76-2,2-Butoxyethanol,Releases to Air,Fugitive,1.349,tonnes
1148,2002,538,CROWN CORK & SEAL CANADA INC. - PLT.245,CROWN CORK & SEAL CANADA INC.,ON,71-36-3,n-Butyl alcohol,Releases to Air,Stack / Point,48.166,tonnes
1149,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,111-76-2,2-Butoxyethanol,Releases to Air,Stack / Point,7.747,tonnes
1150,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,111-76-2,2-Butoxyethanol,Releases to Air,Fugitive,3.747,tonnes
1151,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,117-81-7,Bis(2-ethylhexyl) phthalate,Total All Media<1t,All Media,0.666,tonnes
1152,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,71-36-3,n-Butyl alcohol,Releases to Air,Stack / Point,5.55,tonnes
1153,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,50.517,tonnes
1154,2002,554,CROWN CORK & SEAL CANDA INC. - PLT. 234,CROWN CORK & SEAL CANDA INC.,Quebec,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,4.039,tonnes
1155,2002,557,CROWN CORK & SEAL CANADA INC.- PLT.235,CROWN CORK & SEAL CANADA INC.,Alberta,111-76-2,2-Butoxyethanol,Releases to Air,Stack / Point,88.365,tonnes
1156,2002,557,CROWN CORK & SEAL CANADA INC.- PLT.235,CROWN CORK & SEAL CANADA INC.,Alberta,71-36-3,n-Butyl alcohol,Releases to Air,Stack / Point,75.718,tonnes
1157,2002,557,CROWN CORK & SEAL CANADA INC.- PLT.235,CROWN CORK & SEAL CANADA INC.,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,735,tonnes
1158,2002,566,MISSISSAUGA PLANT,CUSTOM MEDALLION INCORPORATED,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,154.276,tonnes
1159,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,101-68-8,Methylenebis(phenylisocyanate),Total All Media<1t,All Media,0.003,tonnes
1160,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,67-63-0,Isopropyl alcohol,Releases to Air,Stack / Point,10.316,tonnes
1161,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,872-50-4,N-Methyl-2-pyrrolidone,Releases to Air,Stack / Point,10.349,tonnes
1162,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Stack / Point,2.081,tonnes
1163,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Other Non-Point,0.597,tonnes
1164,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Road dust,0.094,tonnes
1165,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Stack / Point,1.284,tonnes
1166,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Other Non-Point,0.597,tonnes
1167,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Road dust,0.022,tonnes
1168,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,51.578,tonnes
1169,2002,571,COLLINS & AIKMAN AUTOMOTIVE CANADA COMPANY,COLLINS & AIKMAN CORPORATION,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Other Non-Point,0.437,tonnes
1170,2002,574,MARK IV AUTOMOTIVE CANADA,MARK IV INDUSTRIES CORP.,ON,NA - M08,PM - Total Particulate Matter,Total All Media<1t,All Media,0.234,tonnes
1171,2002,574,MARK IV AUTOMOTIVE CANADA,MARK IV INDUSTRIES CORP.,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,1.708,tonnes
1172,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Air,Fugitive,0.937,tonnes
1173,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Land,Spills,0.136,tonnes
1174,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-82-7,Cyclohexane,Total All Media<1t,All Media,0.167,tonnes
1175,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,538.21,tonnes
1176,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.273,tonnes
1177,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,66.992,tonnes
1178,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,67-56-1,Methanol,Releases to Air,Fugitive,1.05,tonnes
1179,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,71-43-2,Benzene,Total All Media<1t,All Media,0.16,tonnes
1180,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,9/5/7446,Sulphur dioxide,Releases to Air,Stack / Point,2430,tonnes
1181,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,75-15-0,Carbon disulphide,Releases to Air,Stack / Point,34.193,tonnes
1182,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,6/4/7783,Hydrogen sulphide,Releases to Air,Stack / Point,7.496,tonnes
1183,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,6/4/7783,Hydrogen sulphide,Releases to Air,Fugitive,3.436,tonnes
1184,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,95-63-6,"1,2,4-Trimethylbenzene",Total All Media<1t,All Media,0.008,tonnes
1185,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M08,PM - Total Particulate Matter,Releases to Air,Stack / Point,2.641,tonnes
1186,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Stack / Point,1.199,tonnes
1187,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Stack / Point,1.199,tonnes
1188,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,7.915,tonnes
1189,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,54.378,tonnes
1190,2002,426,QUIRK CREEK GAS PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Spills,0.014,tonnes
1191,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,107-21-1,Ethylene glycol,Total All Media<1t,All Media,0.93,tonnes
1192,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,108-88-3,Toluene,Total All Media<1t,All Media,0.577,tonnes
1193,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,110-54-3,n-Hexane,Releases to Air,Storage / Handling,0.815,tonnes
1194,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,110-54-3,n-Hexane,Releases to Air,Fugitive,0.348,tonnes
1195,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,110-54-3,n-Hexane,Releases to Land,Spills,0.02,tonnes
1196,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,110-82-7,Cyclohexane,Total All Media<1t,All Media,0.568,tonnes
1197,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,166.891,tonnes
1198,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,1330-20-7,Xylene (mixed isomers),Releases to Air,Stack / Point,0.419,tonnes
1199,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,1330-20-7,Xylene (mixed isomers),Releases to Air,Storage / Handling,0.555,tonnes
1200,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,1330-20-7,Xylene (mixed isomers),Releases to Air,Fugitive,0.429,tonnes
1201,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,1330-20-7,Xylene (mixed isomers),Releases to Land,Spills,0.015,tonnes
1202,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,46.388,tonnes
1203,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,67-56-1,Methanol,Total All Media<1t,All Media,0,tonnes
1204,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,NT,71-43-2,Benzene,Total All Media<1t,All Media,0.21,tonnes
1205,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,9/5/7446,Sulphur dioxide,Total All Media<1t,All Media,0,tonnes
1206,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,6/4/7783,Hydrogen sulphide,Total All Media<1t,All Media,0,tonnes
1207,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,95-63-6,"1,2,4-Trimethylbenzene",Total All Media<1t,All Media,0.827,tonnes
1208,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M08,PM - Total Particulate Matter,Total All Media<1t,All Media,0.739,tonnes
1209,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M09,PM10 - Particulate Matter <= 10 Microns,Total All Media<1t,All Media,0.739,tonnes
1210,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Total All Media<1t,All Media,0.739,tonnes
1211,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,9.217,tonnes
1212,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Storage / Handling,20.909,tonnes
1213,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,0.395,tonnes
1214,2002,428,NORMAN WELLS CRUDE PRODUCTION FACIL.,IMPERIAL OIL RESOURCES LIMITED,Northwest-Territories,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Spills,0.08,tonnes
1215,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,108-88-3,Toluene,Total All Media<1t,All Media,0.805,tonnes
1216,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Air,Fugitive,9.124,tonnes
1217,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-54-3,n-Hexane,Releases to Land,Spills,0.003,tonnes
1218,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-82-7,Cyclohexane,Releases to Air,Fugitive,1.212,tonnes
1219,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,110-82-7,Cyclohexane,Releases to Land,Spills,0.001,tonnes
1220,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,442.02,tonnes
1221,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.611,tonnes
1222,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,89.29,tonnes
1223,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,71-43-2,Benzene,Total All Media<1t,All Media,0.726,tonnes
1224,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,9/5/7446,Sulphur dioxide,Releases to Air,Stack / Point,467.92,tonnes
1225,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,6/4/7783,Hydrogen sulphide,Releases to Air,Stack / Point,4.978,tonnes
1226,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M08,PM - Total Particulate Matter,Releases to Air,Stack / Point,1.835,tonnes
1227,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M09,PM10 - Particulate Matter <= 10 Microns,Releases to Air,Stack / Point,1.021,tonnes
1228,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M10,PM2.5 - Particulate Matter <= 2.5 Microns,Releases to Air,Stack / Point,1.021,tonnes
1229,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,17.574,tonnes
1230,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Fugitive,19.594,tonnes
1231,2002,430,LEDUC WOODBEND GAS CONSERVATION PLANT,IMPERIAL OIL RESOURCES LIMITED,Alberta,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Spills,0.01,tonnes
1232,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,107-21-1,Ethylene glycol,Total All Media<1t,All Media,0.1,tonnes
1233,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,108-88-3,Toluene,Releases to Air,Stack / Point,7.959,tonnes
1234,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,108-88-3,Toluene,Releases to Air,Storage / Handling,0.046,tonnes
1235,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,108-88-3,Toluene,Releases to Air,Fugitive,0.732,tonnes
1236,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-54-3,n-Hexane,Releases to Air,Stack / Point,0.385,tonnes
1237,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-54-3,n-Hexane,Releases to Air,Storage / Handling,0.595,tonnes
1238,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-54-3,n-Hexane,Releases to Air,Fugitive,2.181,tonnes
1239,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-82-7,Cyclohexane,Releases to Air,Stack / Point,1.393,tonnes
1240,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-82-7,Cyclohexane,Releases to Air,Storage / Handling,0.179,tonnes
1241,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,110-82-7,Cyclohexane,Releases to Air,Fugitive,0.148,tonnes
1242,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,691.58,tonnes
1243,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Air,Stack / Point,2.166,tonnes
1244,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Air,Storage / Handling,0.005,tonnes
1245,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,1330-20-7,Xylene (mixed isomers),Releases to Air,Fugitive,1.734,tonnes
1246,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,148.815,tonnes
1247,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,67-56-1,Methanol,Total All Media<1t,All Media,0.426,tonnes
1248,2002,432,WAPITI DEEP-CUT GAS PLANT,DEVON CANADA CORPORATION,Alberta,71-43-2,Benzene,Releases to Air,Stack / Point,4.527,tonnes
